mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Data_processing__max_df,param_Data_processing__min_df,param_Data_processing__ngram_range,param_Data_processing__preprocessor,param_Data_processing__stop_words,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
71.06741051673889,1.6764796687844008,15.916091823577881,0.1819274902809302,500,4,"(1, 3)",<function stemmer at 0x000002A9064825C0>,,"{'Data_processing__max_df': 500, 'Data_processing__min_df': 4, 'Data_processing__ngram_range': (1, 3), 'Data_processing__preprocessor': <function stemmer at 0x000002A9064825C0>, 'Data_processing__stop_words': None}",0.787002626427975,0.7909288830708289,0.7745867567931015,0.7959880624537481,0.7776154521171446,0.7852243561725597,0.008032623315261682,16
68.51839723587037,0.8422574918230894,19.0490984916687,0.802778286459037,500,6,"(1, 3)",<function stemmer at 0x000002A9064825C0>,,"{'Data_processing__max_df': 500, 'Data_processing__min_df': 6, 'Data_processing__ngram_range': (1, 3), 'Data_processing__preprocessor': <function stemmer at 0x000002A9064825C0>, 'Data_processing__stop_words': None}",0.7888999176543441,0.7885004333108101,0.7739262068370136,0.7891934037404684,0.7817744315154207,0.7844588786116113,0.005943334944038153,17
10.088337516784668,1.267388660730014,1.8763401508331299,0.26151591217758285,5000,6,"(1, 3)",,,"{'Data_processing__max_df': 5000, 'Data_processing__min_df': 6, 'Data_processing__ngram_range': (1, 3), 'Data_processing__preprocessor': None, 'Data_processing__stop_words': None}",0.784442087429172,0.7861630867335504,0.7748856955966656,0.7899590976663367,0.779106245592555,0.782911242603656,0.005319354173682932,18
65.98472971916199,0.24733982220892414,15.799397563934326,0.1584241993029724,5000,4,"(1, 3)",<function stemmer at 0x000002A9064825C0>,,"{'Data_processing__max_df': 5000, 'Data_processing__min_df': 4, 'Data_processing__ngram_range': (1, 3), 'Data_processing__preprocessor': <function stemmer at 0x000002A9064825C0>, 'Data_processing__stop_words': None}",0.7829366021459676,0.7877312443657143,0.7793002569981355,0.7911629308953066,0.7733673517317623,0.7828996772273772,0.006252164760839964,19
6.732232856750488,0.12626267791116647,1.1932188510894775,0.033307556084911476,5000,4,"(1, 2)",,,"{'Data_processing__max_df': 5000, 'Data_processing__min_df': 4, 'Data_processing__ngram_range': (1, 2), 'Data_processing__preprocessor': None, 'Data_processing__stop_words': None}",0.7831976677585213,0.789546044669198,0.7773168431730305,0.7858621763376158,0.7782053926129433,0.7828256249102619,0.004609041655221707,20
7.4652488231658936,0.8705725048895392,1.4186755180358888,0.16942197808225498,1000,2,"(1, 2)",,,"{'Data_processing__max_df': 1000, 'Data_processing__min_df': 2, 'Data_processing__ngram_range': (1, 2), 'Data_processing__preprocessor': None, 'Data_processing__stop_words': None}",0.7811317630105306,0.7903747930982387,0.7743721766314318,0.7901539817795019,0.7732721649183089,0.7818609758876023,0.007370760745062514,21
5.639316987991333,0.09934433076929583,1.041617202758789,0.018266736359023095,500,2,"(1, 2)",,,"{'Data_processing__max_df': 500, 'Data_processing__min_df': 2, 'Data_processing__ngram_range': (1, 2), 'Data_processing__preprocessor': None, 'Data_processing__stop_words': None}",0.7830132823874927,0.7916413141104925,0.7739321212805413,0.7836248196194332,0.776330585669532,0.7817084246134984,0.006219800038940529,22
11.180309724807739,0.8765773766542831,1.9281909942626954,0.14622190686510786,1000,2,"(1, 3)",,,"{'Data_processing__max_df': 1000, 'Data_processing__min_df': 2, 'Data_processing__ngram_range': (1, 3), 'Data_processing__preprocessor': None, 'Data_processing__stop_words': None}",0.7802999017164753,0.7840119932463281,0.772524483720961,0.7901183644914613,0.7710562718933559,0.7796022030137164,0.007122495836467196,23
55.1984664440155,1.142231296940491,13.939365148544312,0.3194483874926041,500,2,"(1, 2)",<function stemmer at 0x000002A9064825C0>,,"{'Data_processing__max_df': 500, 'Data_processing__min_df': 2, 'Data_processing__ngram_range': (1, 2), 'Data_processing__preprocessor': <function stemmer at 0x000002A9064825C0>, 'Data_processing__stop_words': None}",0.7786613933349824,0.7864498853635578,0.7713742800980843,0.7851279002815477,0.7745134818434264,0.7792253881843197,0.005851376902711391,24
9.303323698043823,0.1638481646425863,1.6384453773498535,0.048740999544763124,500,2,"(1, 3)",,,"{'Data_processing__max_df': 500, 'Data_processing__min_df': 2, 'Data_processing__ngram_range': (1, 3), 'Data_processing__preprocessor': None, 'Data_processing__stop_words': None}",0.7823563641072553,0.7850160997378552,0.7708061822329286,0.786709681152171,0.7708934277860262,0.7791563510032473,0.006922871572168567,25
6.655895757675171,0.10708442591054575,1.183160161972046,0.0399753964522257,5000,6,"(1, 2)",,,"{'Data_processing__max_df': 5000, 'Data_processing__min_df': 6, 'Data_processing__ngram_range': (1, 2), 'Data_processing__preprocessor': None, 'Data_processing__stop_words': None}",0.7785206918363248,0.7856590101255273,0.774419492179653,0.7837685330436668,0.772301788236714,0.7789339030843772,0.005160161010336619,26
65.74441447257996,0.49190097397795857,15.33919448852539,0.29771144787873305,5000,6,"(1, 3)",<function stemmer at 0x000002A9064825C0>,,"{'Data_processing__max_df': 5000, 'Data_processing__min_df': 6, 'Data_processing__ngram_range': (1, 3), 'Data_processing__preprocessor': <function stemmer at 0x000002A9064825C0>, 'Data_processing__stop_words': None}",0.7802416911407032,0.7824654181449318,0.7740984520344856,0.7850712859023041,0.7726643380114853,0.7789082370467819,0.004786128193199019,27
63.32191958427429,0.3408046852543123,15.307130193710327,0.24444288285652097,5000,4,"(1, 2)",<function stemmer at 0x000002A9064825C0>,,"{'Data_processing__max_df': 5000, 'Data_processing__min_df': 4, 'Data_processing__ngram_range': (1, 2), 'Data_processing__preprocessor': <function stemmer at 0x000002A9064825C0>, 'Data_processing__stop_words': None}",0.7788092544231737,0.7871514213756705,0.7760007238448781,0.7852980544872962,0.7671141069035015,0.778874712206904,0.007160156026852331,28
71.45077047348022,2.990153458728933,18.40998020172119,1.6950875422243235,1000,2,"(1, 2)",<function stemmer at 0x000002A9064825C0>,,"{'Data_processing__max_df': 1000, 'Data_processing__min_df': 2, 'Data_processing__ngram_range': (1, 2), 'Data_processing__preprocessor': <function stemmer at 0x000002A9064825C0>, 'Data_processing__stop_words': None}",0.77694309184695,0.7859367814469924,0.7680264975371012,0.7904163676525345,0.7717813714428983,0.7786208219852954,0.008420103717719075,29
10.415422677993774,0.18385693293263133,1.7867203235626221,0.06307126291349463,5000,2,"(1, 3)",,,"{'Data_processing__max_df': 5000, 'Data_processing__min_df': 2, 'Data_processing__ngram_range': (1, 3), 'Data_processing__preprocessor': None, 'Data_processing__stop_words': None}",0.7802151280259123,0.7830498066703302,0.7715609482367902,0.7830736070918531,0.7722078456953319,0.7780214671440435,0.005121659172737087,30
7.092463493347168,0.1940818530950945,1.227964735031128,0.06544975031305203,5000,2,"(1, 2)",,,"{'Data_processing__max_df': 5000, 'Data_processing__min_df': 2, 'Data_processing__ngram_range': (1, 2), 'Data_processing__preprocessor': None, 'Data_processing__stop_words': None}",0.7777591812915983,0.782148943535119,0.7732440743501583,0.7788734111812154,0.7745755399129819,0.7773202300542146,0.003164487098340925,31
63.34746289253235,0.33136609928589805,15.754434490203858,0.749357997222923,5000,6,"(1, 2)",<function stemmer at 0x000002A9064825C0>,,"{'Data_processing__max_df': 5000, 'Data_processing__min_df': 6, 'Data_processing__ngram_range': (1, 2), 'Data_processing__preprocessor': <function stemmer at 0x000002A9064825C0>, 'Data_processing__stop_words': None}",0.7761522166089195,0.7841431486256079,0.7734194324126447,0.782590518460176,0.7655962505105405,0.7763803133235777,0.006692430267108886,32
63.54172310829163,0.42402477735603344,15.262421274185181,0.1994180066550272,5000,2,"(1, 2)",<function stemmer at 0x000002A9064825C0>,,"{'Data_processing__max_df': 5000, 'Data_processing__min_df': 2, 'Data_processing__ngram_range': (1, 2), 'Data_processing__preprocessor': <function stemmer at 0x000002A9064825C0>, 'Data_processing__stop_words': None}",0.7765801317862533,0.786376836797883,0.7684534788549305,0.7771312747474051,0.7642112201611893,0.7745505884695322,0.007677452962162673,33
62.933137559890746,0.9505710739005045,14.86751356124878,0.40955831451540314,500,2,"(1, 3)",<function stemmer at 0x000002A9064825C0>,,"{'Data_processing__max_df': 500, 'Data_processing__min_df': 2, 'Data_processing__ngram_range': (1, 3), 'Data_processing__preprocessor': <function stemmer at 0x000002A9064825C0>, 'Data_processing__stop_words': None}",0.7796470301607566,0.7797985229247981,0.7676581418437126,0.7796790773473736,0.765630156924483,0.7744825858402249,0.006432304871205628,34
72.24485087394714,1.7789844978814005,17.352449131011962,0.5778955314923125,1000,2,"(1, 3)",<function stemmer at 0x000002A9064825C0>,,"{'Data_processing__max_df': 1000, 'Data_processing__min_df': 2, 'Data_processing__ngram_range': (1, 3), 'Data_processing__preprocessor': <function stemmer at 0x000002A9064825C0>, 'Data_processing__stop_words': None}",0.7788061415581591,0.7786573466104636,0.767407452447874,0.7849048645127694,0.7599029281143586,0.7739357466487249,0.00900971054672849,35
66.93087201118469,0.4790620222329055,15.911152124404907,0.17668494531070028,5000,2,"(1, 3)",<function stemmer at 0x000002A9064825C0>,,"{'Data_processing__max_df': 5000, 'Data_processing__min_df': 2, 'Data_processing__ngram_range': (1, 3), 'Data_processing__preprocessor': <function stemmer at 0x000002A9064825C0>, 'Data_processing__stop_words': None}",0.7795113092461221,0.7807295808506505,0.7682118167676342,0.7782361883467077,0.7565181970124406,0.772641418444711,0.009203204456666591,36
4.675005483627319,0.3945084898874525,0.8406208515167236,0.08987228619145839,1000,4,"(1, 1)",,,"{'Data_processing__max_df': 1000, 'Data_processing__min_df': 4, 'Data_processing__ngram_range': (1, 1), 'Data_processing__preprocessor': None, 'Data_processing__stop_words': None}",0.76953509568532,0.760679824816258,0.7513127989388035,0.7744168952238928,0.7619595543141868,0.7635808337956922,0.007929975301749102,37
5.174758815765381,0.38116047720884266,0.9017135620117187,0.06983506944542522,1000,2,"(1, 1)",,,"{'Data_processing__max_df': 1000, 'Data_processing__min_df': 2, 'Data_processing__ngram_range': (1, 1), 'Data_processing__preprocessor': None, 'Data_processing__stop_words': None}",0.7667225183825055,0.7586454637670814,0.7513335513722339,0.7711471037545599,0.7587776395598885,0.7613252553672537,0.006915271966385977,38
3.7024131298065184,0.03283511277513218,0.6819887161254883,0.009843000206583805,1000,6,"(1, 1)",,,"{'Data_processing__max_df': 1000, 'Data_processing__min_df': 6, 'Data_processing__ngram_range': (1, 1), 'Data_processing__preprocessor': None, 'Data_processing__stop_words': None}",0.7656349871085883,0.7559401765451017,0.7465600766345861,0.7767102441852833,0.7571719064518929,0.7604034781850905,0.010151681504918464,39
65.53768029212952,2.2288234356578704,15.535027313232423,0.6327821125208457,1000,2,"(1, 1)",<function stemmer at 0x000002A9064825C0>,,"{'Data_processing__max_df': 1000, 'Data_processing__min_df': 2, 'Data_processing__ngram_range': (1, 1), 'Data_processing__preprocessor': <function stemmer at 0x000002A9064825C0>, 'Data_processing__stop_words': None}",0.7570682788263752,0.7569781095031203,0.7525256749106399,0.7696182044469662,0.7559330780709179,0.7584246691516039,0.005834958802044721,40
65.62489099502564,0.9566249708724135,14.8432297706604,0.1483119859378875,1000,4,"(1, 1)",<function stemmer at 0x000002A9064825C0>,,"{'Data_processing__max_df': 1000, 'Data_processing__min_df': 4, 'Data_processing__ngram_range': (1, 1), 'Data_processing__preprocessor': <function stemmer at 0x000002A9064825C0>, 'Data_processing__stop_words': None}",0.7559924726773462,0.7550262393768293,0.753220466381888,0.7702308529080659,0.7576481515871778,0.7584236365862616,0.006075155638829985,41
3.3388063430786135,0.08701944059196136,0.6315324306488037,0.02265057240904244,500,4,"(1, 1)",,,"{'Data_processing__max_df': 500, 'Data_processing__min_df': 4, 'Data_processing__ngram_range': (1, 1), 'Data_processing__preprocessor': None, 'Data_processing__stop_words': None}",0.7610076095022902,0.7598677820961286,0.7453431539382308,0.7666335068159669,0.7446383538778205,0.7554980812460874,0.008882602286357412,42
4.122992849349975,0.06292407637444368,0.6677997589111329,0.023685737150721642,5000,2,"(1, 1)",,,"{'Data_processing__max_df': 5000, 'Data_processing__min_df': 2, 'Data_processing__ngram_range': (1, 1), 'Data_processing__preprocessor': None, 'Data_processing__stop_words': None}",0.7567283539667862,0.7592640938076398,0.750923275763316,0.7560744584850179,0.7541578128932094,0.7554295989831938,0.0027831761591351014,43
59.933070516586305,0.4076627800922059,14.880235767364502,0.181666904379283,1000,6,"(1, 1)",<function stemmer at 0x000002A9064825C0>,,"{'Data_processing__max_df': 1000, 'Data_processing__min_df': 6, 'Data_processing__ngram_range': (1, 1), 'Data_processing__preprocessor': <function stemmer at 0x000002A9064825C0>, 'Data_processing__stop_words': None}",0.7515152389269166,0.751665382782785,0.7521171632585637,0.7637883231909606,0.7556546721949675,0.7549481560708386,0.004673836981031391,44
2.6368923664093016,0.1434863473752189,0.6423075199127197,0.058248987072534494,500,2,"(1, 1)",,,"{'Data_processing__max_df': 500, 'Data_processing__min_df': 2, 'Data_processing__ngram_range': (1, 1), 'Data_processing__preprocessor': None, 'Data_processing__stop_words': None}",0.7605152580191553,0.7551358122253415,0.74319382440785,0.7660835385604581,0.7467830123266923,0.7543422891078995,0.008461951234172899,45
4.057200908660889,0.07761825766946721,0.6622944831848144,0.019070809917187813,5000,4,"(1, 1)",,,"{'Data_processing__max_df': 5000, 'Data_processing__min_df': 4, 'Data_processing__ngram_range': (1, 1), 'Data_processing__preprocessor': None, 'Data_processing__stop_words': None}",0.7529053406802482,0.7634293147214442,0.7466106088099891,0.7538179710837392,0.7543323220512074,0.7542191114693255,0.005378045752752528,46
